portname,week,avg_daily_transits,avg_daily_capacity
Suez Canal,2026-08-03T00:00:00.000Z,41.0,1433503.857142857
Korea Strait,2019-02-11T00:00:00.000Z,223.14285714285714,2403796.714285714
Korea Strait,2019-02-25T00:00:00.000Z,234.14285714285714,2625764.5714285714
Korea Strait,2019-05-20T00:00:00.000Z,233.42857142857142,2598151.714285714
Korea Strait,2019-07-29T00:00:00.000Z,232.14285714285714,2985909.5714285714
Korea Strait,2019-08-12T00:00:00.000Z,224.42857142857142,2999573.1428571427
Korea Strait,2019-10-07T00:00:00.000Z,238.71428571428572,3017743.4285714286
Korea Strait,2019-11-25T00:00:00.000Z,232.85714285714286,2768831.285714286
Korea Strait,2020-02-24T00:00:00.000Z,220.14285714285714,2601688.8571428573
Korea Strait,2020-03-02T00:00:00.000Z,224.85714285714286,2718550.8571428573
Korea Strait,2020-06-15T00:00:00.000Z,230.14285714285714,2594866.5714285714
Korea Strait,2020-10-26T00:00:00.000Z,236.42857142857142,3097658.0
Korea Strait,2020-11-30T00:00:00.000Z,228.85714285714286,2662705.8571428573
Korea Strait,2020-12-07T00:00:00.000Z,219.71428571428572,2834424.8571428573
Korea Strait,2021-01-25T00:00:00.000Z,232.28571428571428,2806298.714285714
Korea Strait,2021-05-24T00:00:00.000Z,239.71428571428572,3009658.1428571427
Korea Strait,2021-05-31T00:00:00.000Z,223.0,3006768.1428571427
Korea Strait,2021-09-06T00:00:00.000Z,235.14285714285714,3321376.8571428573
Korea Strait,2021-10-11T00:00:00.000Z,205.14285714285714,2679331.8571428573
Korea Strait,2022-02-28T00:00:00.000Z,231.71428571428572,2872837.1428571427
Korea Strait,2022-06-13T00:00:00.000Z,245.71428571428572,2885020.1428571427
Korea Strait,2023-04-17T00:00:00.000Z,247.85714285714286,3030603.5714285714
Korea Strait,2023-10-09T00:00:00.000Z,206.28571428571428,2388090.285714286
Korea Strait,2023-10-30T00:00:00.000Z,213.57142857142858,2783387.4285714286
Korea Strait,2025-11-24T00:00:00.000Z,220.14285714285714,3458758.0
Lombok Strait,2019-04-15T00:00:00.000Z,29.857142857142858,1980717.857142857
Lombok Strait,2019-08-19T00:00:00.000Z,33.57142857142857,2363210.1428571427
Lombok Strait,2019-11-04T00:00:00.000Z,37.0,2151045.5714285714
Lombok Strait,2020-03-23T00:00:00.000Z,32.57142857142857,2200075.285714286
Lombok Strait,2021-01-18T00:00:00.000Z,34.0,2333142.8571428573
Lombok Strait,2021-03-29T00:00:00.000Z,35.57142857142857,2586232.5714285714
Lombok Strait,2022-02-14T00:00:00.000Z,30.142857142857142,2329653.8571428573
Lombok Strait,2022-04-11T00:00:00.000Z,38.57142857142857,2513846.285714286
Lombok Strait,2023-01-09T00:00:00.000Z,37.57142857142857,2830197.285714286
Lombok Strait,2024-05-20T00:00:00.000Z,37.42857142857143,2816932.5714285714
Lombok Strait,2025-01-13T00:00:00.000Z,35.857142857142854,2688593.0
Lombok Strait,2026-04-20T00:00:00.000Z,37.285714285714285,2878766.1428571427
Lombok Strait,2026-06-29T00:00:00.000Z,38.714285714285715,2863242.5714285714
Mindoro Strait,2019-02-18T00:00:00.000Z,41.714285714285715,1885372.5714285714
Mindoro Strait,2019-06-10T00:00:00.000Z,47.142857142857146,2038236.857142857
Mindoro Strait,2019-07-15T00:00:00.000Z,53.42857142857143,2211136.714285714
Mindoro Strait,2019-11-04T00:00:00.000Z,44.57142857142857,2025337.7142857143
Mindoro Strait,2019-11-25T00:00:00.000Z,50.285714285714285,2491066.8571428573
Mindoro Strait,2019-12-23T00:00:00.000Z,40.285714285714285,1937403.142857143
Mindoro Strait,2020-01-13T00:00:00.000Z,44.57142857142857,1732047.0
Mindoro Strait,2020-04-13T00:00:00.000Z,37.714285714285715,2039539.0
Mindoro Strait,2020-09-28T00:00:00.000Z,47.714285714285715,2082770.4285714286
Mindoro Strait,2020-11-02T00:00:00.000Z,48.42857142857143,2689773.4285714286
Mindoro Strait,2021-05-24T00:00:00.000Z,58.0,2676976.0
Mindoro Strait,2021-06-28T00:00:00.000Z,58.142857142857146,3027728.5714285714
Mindoro Strait,2021-10-25T00:00:00.000Z,57.142857142857146,2811529.4285714286
Mindoro Strait,2021-12-27T00:00:00.000Z,41.857142857142854,2413232.1428571427
Mindoro Strait,2022-03-07T00:00:00.000Z,43.285714285714285,2386616.8571428573
Mindoro Strait,2022-07-11T00:00:00.000Z,52.142857142857146,2830863.4285714286
Mindoro Strait,2022-08-22T00:00:00.000Z,49.0,2608996.1428571427
Mindoro Strait,2022-09-05T00:00:00.000Z,49.142857142857146,3059714.5714285714
Mindoro Strait,2022-12-12T00:00:00.000Z,50.57142857142857,2733325.285714286
Mindoro Strait,2024-03-18T00:00:00.000Z,46.714285714285715,2495776.8571428573
Mindoro Strait,2024-05-20T00:00:00.000Z,46.285714285714285,2288235.714285714
Mindoro Strait,2024-06-24T00:00:00.000Z,41.142857142857146,2522739.4285714286
Mindoro Strait,2025-10-27T00:00:00.000Z,32.285714285714285,2111819.4285714286
Bosporus Strait,2019-01-07T00:00:00.000Z,91.85714285714286,1076922.4285714286
Bosporus Strait,2019-04-01T00:00:00.000Z,113.85714285714286,1115245.5714285714
Bosporus Strait,2019-06-03T00:00:00.000Z,98.42857142857143,1253967.0
Bosporus Strait,2019-07-22T00:00:00.000Z,111.14285714285714,1427523.857142857
Bosporus Strait,2019-09-30T00:00:00.000Z,117.14285714285714,1695203.4285714286
Bosporus Strait,2020-11-30T00:00:00.000Z,93.71428571428571,1349146.7142857143
Bosporus Strait,2021-01-25T00:00:00.000Z,79.57142857142857,801408.4285714285
Bosporus Strait,2021-06-07T00:00:00.000Z,103.28571428571429,1385048.857142857
Bosporus Strait,2021-08-16T00:00:00.000Z,104.14285714285714,1308687.7142857143
Bosporus Strait,2021-08-23T00:00:00.000Z,102.14285714285714,1558566.142857143
Bosporus Strait,2021-09-20T00:00:00.000Z,104.42857142857143,1308834.142857143
Bosporus Strait,2021-09-27T00:00:00.000Z,93.71428571428571,1443113.4285714286
Bosporus Strait,2021-10-18T00:00:00.000Z,106.14285714285714,1488698.857142857
Bosporus Strait,2021-11-22T00:00:00.000Z,109.42857142857143,1563194.0
Bosporus Strait,2022-04-25T00:00:00.000Z,84.28571428571429,957514.4285714285
Bosporus Strait,2022-06-27T00:00:00.000Z,81.28571428571429,869408.8571428572
Bosporus Strait,2022-11-28T00:00:00.000Z,97.28571428571429,1217055.4285714286
Bosporus Strait,2023-01-02T00:00:00.000Z,93.85714285714286,1051768.7142857143
Bosporus Strait,2023-06-19T00:00:00.000Z,102.71428571428571,1134832.0
Bosporus Strait,2023-10-02T00:00:00.000Z,95.42857142857143,1218472.2857142857
Bosporus Strait,2024-01-22T00:00:00.000Z,100.57142857142857,1289494.4285714286
Bosporus Strait,2024-01-29T00:00:00.000Z,97.14285714285714,1397950.0
Bosporus Strait,2024-10-28T00:00:00.000Z,96.57142857142857,1115304.0
Bosporus Strait,2025-03-17T00:00:00.000Z,94.0,1099286.5714285714
Bosporus Strait,2025-07-07T00:00:00.000Z,90.14285714285714,1101044.857142857
Bosporus Strait,2025-07-28T00:00:00.000Z,91.57142857142857,1262650.2857142857
Bosporus Strait,2025-09-29T00:00:00.000Z,101.14285714285714,1307809.2857142857
Bosporus Strait,2025-10-06T00:00:00.000Z,95.71428571428571,1212921.5714285714
Bosporus Strait,2026-06-08T00:00:00.000Z,84.57142857142857,925547.5714285715
Bab el-Mandeb Strait,2019-06-17T00:00:00.000Z,50.714285714285715,2435080.0
Bab el-Mandeb Strait,2019-08-05T00:00:00.000Z,55.857142857142854,2504140.285714286
Bab el-Mandeb Strait,2021-01-11T00:00:00.000Z,57.42857142857143,2578760.5714285714
Bab el-Mandeb Strait,2021-04-19T00:00:00.000Z,52.57142857142857,2694634.714285714
Bab el-Mandeb Strait,2021-05-17T00:00:00.000Z,56.142857142857146,2691341.285714286
Bab el-Mandeb Strait,2021-12-13T00:00:00.000Z,60.285714285714285,2798434.285714286
Bab el-Mandeb Strait,2021-12-20T00:00:00.000Z,62.714285714285715,2887677.4285714286
Bab el-Mandeb Strait,2022-09-12T00:00:00.000Z,70.0,3058039.285714286
Bab el-Mandeb Strait,2023-07-17T00:00:00.000Z,73.85714285714286,3306716.1428571427
Bab el-Mandeb Strait,2023-10-16T00:00:00.000Z,82.57142857142857,3529805.285714286
Bab el-Mandeb Strait,2024-04-01T00:00:00.000Z,29.714285714285715,1028745.2857142857
Bab el-Mandeb Strait,2024-05-27T00:00:00.000Z,30.428571428571427,1076335.4285714286
Bab el-Mandeb Strait,2025-02-17T00:00:00.000Z,32.42857142857143,1059147.7142857143
Bab el-Mandeb Strait,2025-06-23T00:00:00.000Z,28.857142857142858,1006083.8571428572
Bab el-Mandeb Strait,2025-07-28T00:00:00.000Z,31.571428571428573,1053998.142857143
Bab el-Mandeb Strait,2025-11-03T00:00:00.000Z,40.142857142857146,1468613.5714285714
Bab el-Mandeb Strait,2025-12-01T00:00:00.000Z,36.857142857142854,1276276.0
Bab el-Mandeb Strait,2026-02-09T00:00:00.000Z,35.285714285714285,1340301.7142857143
Malacca Strait,2019-02-18T00:00:00.000Z,171.28571428571428,6215479.714285715
Malacca Strait,2019-02-25T00:00:00.000Z,170.85714285714286,6899219.142857143
Malacca Strait,2019-04-29T00:00:00.000Z,168.14285714285714,6599214.142857143
Malacca Strait,2020-03-23T00:00:00.000Z,164.71428571428572,6479055.0
Malacca Strait,2020-05-25T00:00:00.000Z,160.57142857142858,6857014.0
Malacca Strait,2020-08-17T00:00:00.000Z,158.14285714285714,6221302.857142857
Malacca Strait,2020-09-14T00:00:00.000Z,161.42857142857142,5984633.285714285
Malacca Strait,2021-04-05T00:00:00.000Z,185.0,6383890.857142857
Malacca Strait,2021-04-12T00:00:00.000Z,152.85714285714286,6106150.571428572
Malacca Strait,2021-05-17T00:00:00.000Z,143.71428571428572,6248199.285714285
Malacca Strait,2021-06-28T00:00:00.000Z,152.71428571428572,6105335.285714285
Malacca Strait,2021-12-20T00:00:00.000Z,204.14285714285714,7711280.571428572
Malacca Strait,2022-01-17T00:00:00.000Z,209.85714285714286,7507953.0
Malacca Strait,2022-02-21T00:00:00.000Z,195.71428571428572,7212704.857142857
Malacca Strait,2022-10-24T00:00:00.000Z,208.14285714285714,7509419.714285715
Malacca Strait,2023-02-06T00:00:00.000Z,206.71428571428572,7566307.714285715
Malacca Strait,2023-03-27T00:00:00.000Z,223.28571428571428,8264064.142857143
Malacca Strait,2023-06-12T00:00:00.000Z,213.0,7820217.714285715
Malacca Strait,2024-09-23T00:00:00.000Z,219.28571428571428,7984729.857142857
Malacca Strait,2025-02-17T00:00:00.000Z,224.0,8154170.0
Malacca Strait,2025-03-24T00:00:00.000Z,235.57142857142858,9200853.285714285
Malacca Strait,2025-04-07T00:00:00.000Z,233.85714285714286,9415789.714285715
Oresund Strait,2019-02-04T00:00:00.000Z,51.142857142857146,108000.14285714286
Oresund Strait,2019-06-24T00:00:00.000Z,57.714285714285715,101763.57142857143
Oresund Strait,2019-08-12T00:00:00.000Z,55.714285714285715,109376.85714285714
Oresund Strait,2019-09-23T00:00:00.000Z,53.57142857142857,114618.0
Oresund Strait,2019-10-21T00:00:00.000Z,54.714285714285715,110539.42857142857
Oresund Strait,2019-12-09T00:00:00.000Z,50.42857142857143,159553.7142857143
Oresund Strait,2020-05-11T00:00:00.000Z,59.57142857142857,133031.57142857142
Oresund Strait,2020-08-03T00:00:00.000Z,53.42857142857143,103306.42857142857
Oresund Strait,2020-11-23T00:00:00.000Z,57.0,113779.42857142857
Oresund Strait,2021-05-03T00:00:00.000Z,55.285714285714285,167744.7142857143
Oresund Strait,2021-12-27T00:00:00.000Z,46.714285714285715,89040.28571428571
Oresund Strait,2022-06-20T00:00:00.000Z,45.857142857142854,106857.0
Oresund Strait,2022-08-08T00:00:00.000Z,43.57142857142857,90408.71428571429
Oresund Strait,2023-03-13T00:00:00.000Z,45.285714285714285,91512.14285714286
Oresund Strait,2023-04-24T00:00:00.000Z,45.57142857142857,165575.7142857143
Oresund Strait,2023-05-22T00:00:00.000Z,46.285714285714285,75359.42857142857
Oresund Strait,2023-07-17T00:00:00.000Z,44.285714285714285,124835.14285714286
Oresund Strait,2023-12-18T00:00:00.000Z,43.857142857142854,83544.14285714286
Oresund Strait,2024-04-01T00:00:00.000Z,38.285714285714285,70803.71428571429
Oresund Strait,2024-06-24T00:00:00.000Z,46.714285714285715,84791.71428571429
Oresund Strait,2024-07-01T00:00:00.000Z,44.57142857142857,98412.0
Oresund Strait,2024-08-05T00:00:00.000Z,39.57142857142857,82847.28571428571
Oresund Strait,2025-11-24T00:00:00.000Z,49.142857142857146,129219.71428571429
Oresund Strait,2026-05-25T00:00:00.000Z,38.42857142857143,102959.14285714286
Oresund Strait,2026-07-06T00:00:00.000Z,40.857142857142854,113105.85714285714
Oresund Strait,2026-08-10T00:00:00.000Z,41.714285714285715,90755.28571428571
Luzon Strait,2019-02-25T00:00:00.000Z,56.142857142857146,3233887.5714285714
Luzon Strait,2019-04-01T00:00:00.000Z,52.0,2390693.8571428573
Luzon Strait,2019-11-25T00:00:00.000Z,66.0,4579645.142857143
Luzon Strait,2019-12-02T00:00:00.000Z,47.42857142857143,2856894.285714286
Luzon Strait,2020-03-02T00:00:00.000Z,56.42857142857143,2833948.1428571427
Luzon Strait,2020-04-13T00:00:00.000Z,59.714285714285715,3868150.8571428573
Luzon Strait,2022-02-07T00:00:00.000Z,90.85714285714286,5108664.285714285
Luzon Strait,2022-02-21T00:00:00.000Z,81.57142857142857,4582255.428571428
Luzon Strait,2022-11-21T00:00:00.000Z,79.0,4580136.571428572
Luzon Strait,2023-07-31T00:00:00.000Z,50.285714285714285,2953543.0
Luzon Strait,2023-12-18T00:00:00.000Z,72.14285714285714,4691791.285714285
Luzon Strait,2024-04-08T00:00:00.000Z,86.57142857142857,5634392.0
Luzon Strait,2024-08-05T00:00:00.000Z,74.71428571428571,4489838.285714285
Luzon Strait,2025-02-17T00:00:00.000Z,61.857142857142854,3883893.4285714286
Luzon Strait,2025-08-18T00:00:00.000Z,63.57142857142857,3664333.714285714
Luzon Strait,2025-09-29T00:00:00.000Z,67.57142857142857,3944146.5714285714
Luzon Strait,2025-12-08T00:00:00.000Z,25.285714285714285,891933.8571428572
Luzon Strait,2025-12-15T00:00:00.000Z,59.0,3836694.8571428573
Luzon Strait,2026-01-26T00:00:00.000Z,68.85714285714286,4201494.571428572
Luzon Strait,2026-04-13T00:00:00.000Z,59.142857142857146,3239702.5714285714
Luzon Strait,2026-06-22T00:00:00.000Z,63.857142857142854,4718677.714285715
Ombai Strait,2018-12-31T00:00:00.000Z,15.5,955080.0
Ombai Strait,2019-01-14T00:00:00.000Z,12.857142857142858,746045.5714285715
Ombai Strait,2019-03-25T00:00:00.000Z,8.714285714285714,221684.42857142858
Ombai Strait,2019-05-06T00:00:00.000Z,13.571428571428571,690658.2857142857
Ombai Strait,2019-06-17T00:00:00.000Z,13.714285714285714,793441.2857142857
Ombai Strait,2019-06-24T00:00:00.000Z,12.285714285714286,692262.7142857143
Ombai Strait,2019-08-05T00:00:00.000Z,16.0,738274.1428571428
Ombai Strait,2019-10-14T00:00:00.000Z,12.428571428571429,708602.4285714285
Ombai Strait,2019-10-28T00:00:00.000Z,12.714285714285714,692595.1428571428
Ombai Strait,2019-11-11T00:00:00.000Z,13.285714285714286,569378.5714285715
Ombai Strait,2020-06-29T00:00:00.000Z,11.0,501553.14285714284
Ombai Strait,2021-06-28T00:00:00.000Z,10.571428571428571,496043.71428571426
Ombai Strait,2022-02-28T00:00:00.000Z,9.857142857142858,410103.14285714284
Ombai Strait,2022-05-16T00:00:00.000Z,9.571428571428571,423077.0
Ombai Strait,2022-06-13T00:00:00.000Z,10.285714285714286,456728.4285714286
Ombai Strait,2022-08-08T00:00:00.000Z,12.285714285714286,389795.71428571426
Ombai Strait,2023-01-02T00:00:00.000Z,11.285714285714286,332929.85714285716
Ombai Strait,2023-12-18T00:00:00.000Z,12.428571428571429,596267.7142857143
Ombai Strait,2024-01-22T00:00:00.000Z,9.714285714285714,377716.5714285714
Ombai Strait,2025-03-03T00:00:00.000Z,8.857142857142858,1079657.2857142857
Ombai Strait,2025-06-16T00:00:00.000Z,11.857142857142858,1100873.857142857
Ombai Strait,2025-06-30T00:00:00.000Z,9.714285714285714,682277.8571428572
Ombai Strait,2025-12-29T00:00:00.000Z,12.571428571428571,713245.1428571428
Ombai Strait,2026-02-02T00:00:00.000Z,9.428571428571429,353868.14285714284
Torres Strait,2019-04-22T00:00:00.000Z,10.285714285714286,159898.14285714287
Torres Strait,2019-11-25T00:00:00.000Z,9.0,185296.57142857142
Torres Strait,2019-12-09T00:00:00.000Z,7.571428571428571,143993.7142857143
Torres Strait,2020-04-20T00:00:00.000Z,9.0,149832.14285714287
Torres Strait,2020-08-31T00:00:00.000Z,8.142857142857142,175460.85714285713
Torres Strait,2020-10-26T00:00:00.000Z,11.428571428571429,253468.0
Torres Strait,2021-04-12T00:00:00.000Z,7.571428571428571,165200.2857142857
Torres Strait,2021-09-06T00:00:00.000Z,8.142857142857142,189868.42857142858
Torres Strait,2021-11-29T00:00:00.000Z,8.428571428571429,166806.57142857142
Torres Strait,2021-12-27T00:00:00.000Z,5.857142857142857,146197.7142857143
Torres Strait,2022-01-17T00:00:00.000Z,10.0,211714.0
Torres Strait,2023-04-10T00:00:00.000Z,10.714285714285714,259160.0
Torres Strait,2023-10-02T00:00:00.000Z,10.571428571428571,197256.85714285713
Torres Strait,2023-12-25T00:00:00.000Z,8.571428571428571,201189.85714285713
Torres Strait,2024-01-08T00:00:00.000Z,9.142857142857142,153083.14285714287
Torres Strait,2024-03-25T00:00:00.000Z,10.714285714285714,202674.42857142858
Torres Strait,2024-04-29T00:00:00.000Z,9.428571428571429,174250.0
Torres Strait,2024-05-27T00:00:00.000Z,9.428571428571429,203637.0
Torres Strait,2024-09-02T00:00:00.000Z,10.714285714285714,219321.7142857143
Torres Strait,2025-05-12T00:00:00.000Z,9.571428571428571,199360.42857142858
Torres Strait,2026-03-09T00:00:00.000Z,8.0,170781.85714285713
Torres Strait,2026-06-15T00:00:00.000Z,10.571428571428571,212785.2857142857
Magellan Strait,2019-02-04T00:00:00.000Z,3.4285714285714284,63721.28571428572
Magellan Strait,2019-03-25T00:00:00.000Z,4.571428571428571,116254.14285714286
Magellan Strait,2019-04-22T00:00:00.000Z,4.285714285714286,121262.57142857143
Magellan Strait,2019-05-27T00:00:00.000Z,3.0,105816.0
Magellan Strait,2019-06-10T00:00:00.000Z,3.4285714285714284,110104.57142857143
Magellan Strait,2019-11-11T00:00:00.000Z,3.4285714285714284,92850.42857142857
Magellan Strait,2020-02-17T00:00:00.000Z,3.142857142857143,55976.42857142857
Magellan Strait,2020-05-11T00:00:00.000Z,2.2857142857142856,51584.42857142857
Magellan Strait,2020-06-01T00:00:00.000Z,4.0,107157.57142857143
Magellan Strait,2020-12-21T00:00:00.000Z,2.857142857142857,63055.57142857143
Magellan Strait,2021-01-11T00:00:00.000Z,5.714285714285714,171167.0
Magellan Strait,2021-04-26T00:00:00.000Z,3.0,117333.85714285714
Magellan Strait,2021-10-18T00:00:00.000Z,4.714285714285714,100365.14285714286
Magellan Strait,2021-10-25T00:00:00.000Z,4.142857142857143,139738.7142857143
Magellan Strait,2021-11-15T00:00:00.000Z,3.857142857142857,145224.42857142858
Magellan Strait,2021-11-22T00:00:00.000Z,4.428571428571429,152013.57142857142
Magellan Strait,2021-12-20T00:00:00.000Z,4.285714285714286,119427.28571428571
Magellan Strait,2022-01-03T00:00:00.000Z,3.5714285714285716,132288.85714285713
Magellan Strait,2022-03-07T00:00:00.000Z,3.857142857142857,114772.71428571429
Magellan Strait,2022-04-18T00:00:00.000Z,3.4285714285714284,76329.14285714286
Magellan Strait,2022-11-14T00:00:00.000Z,3.857142857142857,88395.85714285714
Magellan Strait,2023-12-04T00:00:00.000Z,5.857142857142857,183024.85714285713
Magellan Strait,2024-02-12T00:00:00.000Z,5.142857142857143,151185.0
Magellan Strait,2024-05-13T00:00:00.000Z,4.428571428571429,146074.2857142857
Magellan Strait,2025-05-26T00:00:00.000Z,3.142857142857143,109612.0
Magellan Strait,2025-10-06T00:00:00.000Z,2.857142857142857,127788.14285714286
Magellan Strait,2025-12-29T00:00:00.000Z,3.857142857142857,138614.14285714287
Magellan Strait,2026-03-16T00:00:00.000Z,3.857142857142857,123329.14285714286
Magellan Strait,2026-06-15T00:00:00.000Z,5.571428571428571,218617.85714285713
Balabac Strait,2019-07-01T00:00:00.000Z,10.571428571428571,354117.28571428574
Balabac Strait,2020-01-06T00:00:00.000Z,10.714285714285714,240510.7142857143
Balabac Strait,2020-04-20T00:00:00.000Z,8.428571428571429,197123.7142857143
Balabac Strait,2020-09-14T00:00:00.000Z,8.0,229060.7142857143
Balabac Strait,2020-11-16T00:00:00.000Z,9.142857142857142,207138.14285714287
Balabac Strait,2021-04-26T00:00:00.000Z,10.857142857142858,392280.14285714284
Balabac Strait,2021-05-24T00:00:00.000Z,11.0,316243.5714285714
Balabac Strait,2022-01-10T00:00:00.000Z,9.714285714285714,249637.2857142857
Balabac Strait,2022-02-07T00:00:00.000Z,9.571428571428571,229633.57142857142
Balabac Strait,2022-12-19T00:00:00.000Z,13.285714285714286,289117.14285714284
Balabac Strait,2023-03-20T00:00:00.000Z,9.428571428571429,280482.71428571426
Balabac Strait,2023-06-12T00:00:00.000Z,12.428571428571429,430647.5714285714
Balabac Strait,2023-08-28T00:00:00.000Z,12.428571428571429,260403.42857142858
Balabac Strait,2024-01-29T00:00:00.000Z,12.0,187610.0
Balabac Strait,2024-03-11T00:00:00.000Z,12.428571428571429,285248.5714285714
Balabac Strait,2024-04-22T00:00:00.000Z,13.0,305835.5714285714
Balabac Strait,2024-10-07T00:00:00.000Z,11.428571428571429,304887.5714285714
Balabac Strait,2024-12-23T00:00:00.000Z,10.285714285714286,214852.7142857143
Balabac Strait,2025-02-10T00:00:00.000Z,9.714285714285714,231867.85714285713
Balabac Strait,2025-03-17T00:00:00.000Z,8.571428571428571,174080.2857142857
Balabac Strait,2025-03-24T00:00:00.000Z,13.571428571428571,343475.14285714284
Balabac Strait,2025-05-12T00:00:00.000Z,8.714285714285714,228649.7142857143
Balabac Strait,2025-06-02T00:00:00.000Z,8.285714285714286,328236.28571428574
Balabac Strait,2025-07-28T00:00:00.000Z,11.0,293276.4285714286
Balabac Strait,2025-12-15T00:00:00.000Z,7.571428571428571,225630.85714285713
Balabac Strait,2026-07-13T00:00:00.000Z,14.571428571428571,324751.71428571426
Dover Strait,2019-04-22T00:00:00.000Z,143.71428571428572,2649358.285714286
Dover Strait,2019-04-29T00:00:00.000Z,140.0,2353183.5714285714
Dover Strait,2019-06-10T00:00:00.000Z,164.85714285714286,2833689.1428571427
Dover Strait,2020-01-06T00:00:00.000Z,154.28571428571428,2786826.8571428573
Dover Strait,2020-03-23T00:00:00.000Z,161.14285714285714,2974837.4285714286
Dover Strait,2020-05-25T00:00:00.000Z,155.71428571428572,2601607.8571428573
Dover Strait,2020-06-29T00:00:00.000Z,142.57142857142858,2386786.8571428573
Dover Strait,2020-12-28T00:00:00.000Z,145.57142857142858,2791360.8571428573
Dover Strait,2021-02-15T00:00:00.000Z,170.85714285714286,3300975.1428571427
Dover Strait,2021-03-08T00:00:00.000Z,152.14285714285714,2722196.714285714
Dover Strait,2021-05-24T00:00:00.000Z,168.14285714285714,2906012.5714285714
Dover Strait,2021-06-14T00:00:00.000Z,163.71428571428572,2685879.285714286
Dover Strait,2022-08-15T00:00:00.000Z,168.28571428571428,3450467.285714286
Dover Strait,2023-03-20T00:00:00.000Z,174.0,3550795.714285714
Dover Strait,2023-04-10T00:00:00.000Z,171.14285714285714,3642100.8571428573
Dover Strait,2023-07-17T00:00:00.000Z,167.71428571428572,3168839.8571428573
Dover Strait,2023-08-28T00:00:00.000Z,170.14285714285714,3229777.0
Dover Strait,2024-03-18T00:00:00.000Z,180.0,3661863.5714285714
Dover Strait,2024-05-20T00:00:00.000Z,170.0,3429967.0
Dover Strait,2024-08-05T00:00:00.000Z,169.42857142857142,3688779.8571428573
Dover Strait,2025-08-11T00:00:00.000Z,168.0,3252445.714285714
Dover Strait,2026-06-01T00:00:00.000Z,160.85714285714286,3307458.285714286
Dover Strait,2026-07-20T00:00:00.000Z,156.57142857142858,2974548.4285714286
Dover Strait,2026-08-10T00:00:00.000Z,154.42857142857142,3334307.5714285714
Tsugaru Strait,2019-03-25T00:00:00.000Z,42.0,883813.5714285715
Tsugaru Strait,2020-04-27T00:00:00.000Z,45.285714285714285,1025153.2857142857
Tsugaru Strait,2020-09-28T00:00:00.000Z,54.42857142857143,1076907.0
Tsugaru Strait,2020-11-30T00:00:00.000Z,47.42857142857143,950180.7142857143
Tsugaru Strait,2021-08-23T00:00:00.000Z,55.142857142857146,1144259.0
Tsugaru Strait,2022-04-11T00:00:00.000Z,48.42857142857143,973327.0
Tsugaru Strait,2023-01-23T00:00:00.000Z,29.285714285714285,560648.7142857143
Tsugaru Strait,2023-01-30T00:00:00.000Z,38.714285714285715,607585.0
Tsugaru Strait,2023-02-20T00:00:00.000Z,41.57142857142857,770172.5714285715
Tsugaru Strait,2024-07-01T00:00:00.000Z,51.57142857142857,1298100.5714285714
Tsugaru Strait,2024-07-15T00:00:00.000Z,52.142857142857146,1298007.5714285714
Tsugaru Strait,2024-07-29T00:00:00.000Z,51.285714285714285,1260565.2857142857
Tsugaru Strait,2024-10-28T00:00:00.000Z,52.285714285714285,1277467.4285714286
Tsugaru Strait,2025-01-20T00:00:00.000Z,43.285714285714285,848445.5714285715
Tsugaru Strait,2025-07-14T00:00:00.000Z,50.57142857142857,1215690.7142857143
Tsugaru Strait,2025-08-25T00:00:00.000Z,47.714285714285715,1048922.0
Tsugaru Strait,2025-09-01T00:00:00.000Z,51.285714285714285,1278090.2857142857
Tsugaru Strait,2025-09-22T00:00:00.000Z,54.714285714285715,1208190.7142857143
Tsugaru Strait,2025-11-24T00:00:00.000Z,37.142857142857146,794811.8571428572
Tsugaru Strait,2025-12-01T00:00:00.000Z,35.0,803058.7142857143
Tsugaru Strait,2026-02-23T00:00:00.000Z,48.42857142857143,1125516.857142857
Panama Canal,2019-02-18T00:00:00.000Z,30.857142857142858,792687.1428571428
Panama Canal,2019-05-27T00:00:00.000Z,30.571428571428573,769624.2857142857
Panama Canal,2019-06-24T00:00:00.000Z,30.857142857142858,785461.5714285715
Panama Canal,2019-10-07T00:00:00.000Z,35.285714285714285,938029.1428571428
Panama Canal,2020-03-16T00:00:00.000Z,31.285714285714285,852788.0
Panama Canal,2020-05-04T00:00:00.000Z,28.714285714285715,889243.8571428572
Panama Canal,2020-09-28T00:00:00.000Z,30.714285714285715,825865.1428571428
Panama Canal,2020-10-26T00:00:00.000Z,33.142857142857146,952936.4285714285
Panama Canal,2021-02-22T00:00:00.000Z,32.857142857142854,882088.2857142857
Panama Canal,2021-08-02T00:00:00.000Z,35.142857142857146,941375.5714285715
Panama Canal,2021-09-06T00:00:00.000Z,27.857142857142858,797104.1428571428
Panama Canal,2021-11-22T00:00:00.000Z,37.714285714285715,1135773.857142857
Panama Canal,2022-04-11T00:00:00.000Z,32.142857142857146,863865.1428571428
Panama Canal,2022-05-09T00:00:00.000Z,32.42857142857143,944685.7142857143
Panama Canal,2022-07-25T00:00:00.000Z,33.857142857142854,954264.7142857143
Panama Canal,2022-08-01T00:00:00.000Z,33.285714285714285,980729.7142857143
Panama Canal,2022-11-28T00:00:00.000Z,32.285714285714285,891172.4285714285
Panama Canal,2023-11-13T00:00:00.000Z,22.857142857142858,527061.0
